DEPARTAMENTO,Promedio de IPC_ACUM,YEAR,MONTH
HUÁNUCO,4.327407295161089,2013,Junio
HUÁNUCO,3.925957405128766,2013,Marzo
HUÁNUCO,4.140224836831463,2013,Mayo
HUÁNUCO,6.541785776690745,2013,Noviembre
HUÁNUCO,6.166174316173622,2013,Octubre
HUÁNUCO,6.078746444168026,2013,Septiembre
ICA,4.957050073028446,2013,Abril
ICA,5.905051030069064,2013,Agosto
ICA,6.877437627846595,2013,Diciembre
ICA,4.359495460833029,2013,Enero
ICA,4.480970515062954,2013,Febrero
ICA,5.853760211125647,2013,Julio
ICA,5.000238355793285,2013,Junio
ICA,4.732292120054726,2013,Marzo
ICA,4.8966740164474665,2013,Mayo
ICA,6.554856982685287,2013,Noviembre
ICA,6.265396740900842,2013,Octubre
ICA,6.511681241962419,2013,Septiembre
JUNÍN,2.1214510897182293,2013,Abril
JUNÍN,3.7046032789101457,2013,Agosto
JUNÍN,4.551886228816671,2013,Diciembre
JUNÍN,1.2708746597764553,2013,Enero
JUNÍN,1.3706298062351574,2013,Febrero
JUNÍN,3.1528054861013177,2013,Julio
JUNÍN,2.5168896777717165,2013,Junio
JUNÍN,1.9142065411509201,2013,Marzo
JUNÍN,2.1843950695761616,2013,Mayo
JUNÍN,4.367238378645222,2013,Noviembre
JUNÍN,4.217537779842829,2013,Octubre
JUNÍN,4.111754987177097,2013,Septiembre
LA LIBERTAD,3.579229205687795,2013,Abril
LA LIBERTAD,4.580283469958945,2013,Agosto
LA LIBERTAD,5.448714680356114,2013,Diciembre
LA LIBERTAD,2.6120790489401413,2013,Enero
LA LIBERTAD,2.585153900851822,2013,Febrero
LA LIBERTAD,4.147191725217924,2013,Julio
LA LIBERTAD,3.819090279798043,2013,Junio
LA LIBERTAD,3.150734294064861,2013,Marzo
LA LIBERTAD,3.6770069834655694,2013,Mayo
LA LIBERTAD,5.212597496272153,2013,Noviembre
LA LIBERTAD,4.96713418427076,2013,Octubre
LA LIBERTAD,4.791495297821313,2013,Septiembre
LAMBAYEQUE,3.7105061520911087,2013,Abril
LAMBAYEQUE,5.1601389294443685,2013,Agosto
LAMBAYEQUE,5.510302985851346,2013,Diciembre
LAMBAYEQUE,2.8822820775412317,2013,Enero
LAMBAYEQUE,2.5973310534984972,2013,Febrero
LAMBAYEQUE,4.582306675898573,2013,Julio
LAMBAYEQUE,4.310162000277462,2013,Junio
LAMBAYEQUE,3.168861683968227,2013,Marzo
LAMBAYEQUE,4.037274676333801,2013,Mayo
LAMBAYEQUE,5.162113570809568,2013,Noviembre
LAMBAYEQUE,5.439891348587356,2013,Octubre
LAMBAYEQUE,5.673718316631004,2013,Septiembre
LIMA,3.9107657115481254,2013,Abril
LIMA,5.45847906993192,2013,Agosto
LIMA,5.547429299561846,2013,Diciembre
LIMA,2.839179677735426,2013,Enero
LIMA,2.7482623216121493,2013,Febrero
LIMA,4.915242806684971,2013,Julio
LIMA,4.360035499440406,2013,Junio
LIMA,3.658263231613057,2013,Marzo
LIMA,4.099665594610091,2013,Mayo
LIMA,5.387883119806469,2013,Noviembre
LIMA,5.600159787062797,2013,Octubre
LIMA,5.5647678210390845,2013,Septiembre
LORETO,2.6438660216874466,2013,Abril
LORETO,3.622141645424226,2013,Agosto
LORETO,4.777290582683613,2013,Diciembre
LORETO,1.5829489800485375,2013,Enero
LORETO,1.865023593333337,2013,Febrero
LORETO,3.407702760506437,2013,Julio
LORETO,3.192803047039394,2013,Junio
LORETO,2.309629345987374,2013,Marzo
LORETO,3.139049239478031,2013,Mayo
LORETO,4.503317979943899,2013,Noviembre
LORETO,3.83605819346704,2013,Octubre
LORETO,3.8004583358664634,2013,Septiembre
MADRE DE DIOS,1.4871730239282566,2013,Abril
MADRE DE DIOS,1.9804227866351387,2013,Agosto
MADRE DE DIOS,2.9595381772984486,2013,Diciembre
MADRE DE DIOS,1.028808596003361,2013,Enero
MADRE DE DIOS,1.3095234832495528,2013,Febrero
MADRE DE DIOS,1.7667872674079432,2013,Julio
MADRE DE DIOS,1.431279345693126,2013,Junio
MADRE DE DIOS,1.6081145068568947,2013,Marzo
MADRE DE DIOS,1.4685441118567288,2013,Mayo
MADRE DE DIOS,2.6741920800966823,2013,Noviembre
MADRE DE DIOS,2.582060147168741,2013,Octubre
MADRE DE DIOS,2.1936028774684035,2013,Septiembre
MOQUEGUA,4.491830509752193,2013,Abril
MOQUEGUA,5.646598372941347,2013,Agosto
MOQUEGUA,6.54415265789281,2013,Diciembre
MOQUEGUA,3.683624145662767,2013,Enero
MOQUEGUA,3.647662624490411,2013,Febrero
